date,hour,percentage
18/10/2013,21,100.0
18/10/2013,22,100.0
19/10/2013,23,100.0
19/10/2013,0,100.0
19/10/2013,1,100.0
19/10/2013,2,100.0
19/10/2013,3,100.0
19/10/2013,4,100.0
19/10/2013,5,100.0
19/10/2013,6,100.0
19/10/2013,7,100.0
19/10/2013,8,100.0
19/10/2013,9,100.0
19/10/2013,10,100.0
19/10/2013,11,100.0
19/10/2013,12,100.0
19/10/2013,13,100.0
19/10/2013,14,100.0
19/10/2013,15,100.0
19/10/2013,16,100.0
19/10/2013,17,100.0
19/10/2013,18,100.0
19/10/2013,19,100.0
19/10/2013,20,100.0
19/10/2013,21,100.0
19/10/2013,22,100.0
20/10/2013,23,8.333333333333332
20/10/2013,1,91.66666666666666
20/10/2013,2,100.0
20/10/2013,3,100.0
20/10/2013,4,100.0
20/10/2013,5,100.0
20/10/2013,6,100.0
20/10/2013,7,100.0
20/10/2013,8,100.0
20/10/2013,9,100.0
20/10/2013,10,100.0
20/10/2013,11,100.0
20/10/2013,12,100.0
20/10/2013,13,8.333333333333332
20/10/2013,19,91.66666666666666
20/10/2013,20,100.0
20/10/2013,21,100.0
20/10/2013,22,100.0
21/10/2013,23,100.0
21/10/2013,0,100.0
21/10/2013,1,100.0
21/10/2013,2,100.0
21/10/2013,3,100.0
21/10/2013,4,100.0
21/10/2013,5,100.0
21/10/2013,6,100.0
21/10/2013,7,100.0
21/10/2013,8,100.0
21/10/2013,9,100.0
21/10/2013,10,100.0
21/10/2013,11,100.0
21/10/2013,12,100.0
21/10/2013,13,100.0
21/10/2013,14,100.0
21/10/2013,15,100.0
21/10/2013,16,100.0
21/10/2013,17,8.333333333333332
21/10/2013,21,91.66666666666666
21/10/2013,22,100.0
22/10/2013,23,8.333333333333332
22/10/2013,1,91.66666666666666
22/10/2013,2,100.0
22/10/2013,3,100.0
22/10/2013,4,100.0
22/10/2013,5,100.0
22/10/2013,6,100.0
22/10/2013,7,100.0
22/10/2013,8,100.0
22/10/2013,9,100.0
22/10/2013,10,100.0
22/10/2013,11,100.0
22/10/2013,12,100.0
22/10/2013,13,100.0
22/10/2013,14,100.0
22/10/2013,15,100.0
22/10/2013,16,100.0
22/10/2013,17,100.0
22/10/2013,18,100.0
22/10/2013,19,100.0
22/10/2013,20,100.0
22/10/2013,21,100.0
22/10/2013,22,100.0
23/10/2013,23,100.0
23/10/2013,0,100.0
23/10/2013,1,100.0
23/10/2013,2,100.0
23/10/2013,3,100.0
23/10/2013,4,100.0
23/10/2013,5,100.0
23/10/2013,6,100.0
23/10/2013,7,8.333333333333332
23/10/2013,9,91.66666666666666
23/10/2013,10,100.0
23/10/2013,11,100.0
23/10/2013,12,100.0
23/10/2013,13,100.0
23/10/2013,14,100.0
23/10/2013,15,100.0
23/10/2013,16,100.0
23/10/2013,17,100.0
23/10/2013,18,100.0
23/10/2013,19,100.0
23/10/2013,20,100.0
23/10/2013,21,100.0
23/10/2013,22,100.0
24/10/2013,23,100.0
24/10/2013,0,100.0
24/10/2013,1,100.0
24/10/2013,2,100.0
24/10/2013,3,100.0
24/10/2013,4,100.0
24/10/2013,5,100.0
24/10/2013,6,100.0
24/10/2013,7,100.0
24/10/2013,8,100.0
24/10/2013,9,100.0
24/10/2013,10,100.0
24/10/2013,11,100.0
24/10/2013,12,100.0
24/10/2013,13,100.0
24/10/2013,14,100.0
24/10/2013,15,100.0
24/10/2013,16,100.0
24/10/2013,17,100.0
24/10/2013,18,100.0
24/10/2013,19,100.0
24/10/2013,20,100.0
24/10/2013,21,100.0
24/10/2013,22,100.0
25/10/2013,23,100.0
25/10/2013,0,100.0
25/10/2013,1,100.0
25/10/2013,2,100.0
25/10/2013,3,100.0
25/10/2013,4,100.0
25/10/2013,5,8.333333333333332
25/10/2013,9,91.66666666666666
25/10/2013,10,100.0
25/10/2013,11,100.0
25/10/2013,12,100.0
25/10/2013,13,100.0
25/10/2013,14,100.0
25/10/2013,15,100.0
25/10/2013,16,100.0
25/10/2013,17,100.0
25/10/2013,18,100.0
25/10/2013,19,100.0
25/10/2013,20,100.0
25/10/2013,21,100.0
25/10/2013,22,100.0
26/10/2013,23,100.0
26/10/2013,0,100.0
26/10/2013,1,100.0
26/10/2013,2,100.0
26/10/2013,3,100.0
26/10/2013,4,100.0
26/10/2013,5,100.0
26/10/2013,6,100.0
26/10/2013,7,100.0
26/10/2013,8,100.0
26/10/2013,9,100.0
26/10/2013,10,100.0
26/10/2013,11,100.0
26/10/2013,12,100.0
26/10/2013,13,8.333333333333332
26/10/2013,15,91.66666666666666
26/10/2013,16,100.0
26/10/2013,17,100.0
26/10/2013,18,100.0
26/10/2013,19,100.0
26/10/2013,20,100.0
26/10/2013,21,100.0
26/10/2013,22,100.0
27/10/2013,23,100.0
27/10/2013,0,100.0
27/10/2013,1,100.0
27/10/2013,2,100.0
27/10/2013,3,100.0
27/10/2013,4,100.0
27/10/2013,5,100.0
27/10/2013,6,100.0
27/10/2013,7,100.0
27/10/2013,8,100.0
27/10/2013,9,100.0
27/10/2013,10,100.0
27/10/2013,11,100.0
27/10/2013,12,100.0
27/10/2013,13,100.0
27/10/2013,14,100.0
27/10/2013,15,100.0
27/10/2013,16,100.0
27/10/2013,17,100.0
27/10/2013,18,100.0
27/10/2013,19,8.333333333333332
28/10/2013,23,91.66666666666666
28/10/2013,0,100.0
28/10/2013,1,100.0
28/10/2013,2,100.0
28/10/2013,3,100.0
28/10/2013,4,100.0
28/10/2013,5,8.333333333333332
28/10/2013,7,91.66666666666666
28/10/2013,8,100.0
28/10/2013,9,100.0
28/10/2013,10,100.0
28/10/2013,11,100.0
28/10/2013,12,100.0
28/10/2013,13,100.0
28/10/2013,14,100.0
28/10/2013,15,100.0
28/10/2013,16,100.0
28/10/2013,17,100.0
28/10/2013,18,100.0
28/10/2013,19,100.0
28/10/2013,20,100.0
28/10/2013,21,100.0
28/10/2013,22,100.0
29/10/2013,23,100.0
29/10/2013,0,100.0
29/10/2013,1,100.0
29/10/2013,2,100.0
29/10/2013,3,100.0
29/10/2013,4,100.0
29/10/2013,5,100.0
29/10/2013,6,100.0
29/10/2013,7,100.0
29/10/2013,8,100.0
29/10/2013,9,100.0
29/10/2013,10,100.0
29/10/2013,11,100.0
29/10/2013,12,100.0
29/10/2013,13,100.0
29/10/2013,14,100.0
29/10/2013,15,100.0
29/10/2013,16,100.0
29/10/2013,17,100.0
29/10/2013,18,100.0
29/10/2013,19,100.0
29/10/2013,20,100.0
29/10/2013,21,100.0
29/10/2013,22,100.0
30/10/2013,23,100.0
30/10/2013,0,100.0
30/10/2013,1,100.0
30/10/2013,2,100.0
30/10/2013,3,100.0
30/10/2013,4,100.0
30/10/2013,5,100.0
30/10/2013,6,100.0
30/10/2013,7,100.0
30/10/2013,8,100.0
30/10/2013,9,16.666666666666664
30/10/2013,13,91.66666666666666
30/10/2013,14,100.0
30/10/2013,15,100.0
30/10/2013,16,100.0
30/10/2013,17,100.0
30/10/2013,18,100.0
30/10/2013,19,100.0
30/10/2013,20,100.0
30/10/2013,21,100.0
30/10/2013,22,100.0
01/11/2013,23,91.66666666666666
01/11/2013,0,100.0
01/11/2013,1,100.0
01/11/2013,2,100.0
01/11/2013,3,100.0
01/11/2013,4,100.0
01/11/2013,5,100.0
01/11/2013,6,100.0
01/11/2013,7,8.333333333333332
01/11/2013,11,91.66666666666666
01/11/2013,12,100.0
01/11/2013,13,100.0
01/11/2013,14,100.0
01/11/2013,15,100.0
01/11/2013,16,100.0
01/11/2013,17,8.333333333333332
02/11/2013,23,91.66666666666666
02/11/2013,0,100.0
02/11/2013,1,100.0
02/11/2013,2,100.0
02/11/2013,3,100.0
02/11/2013,4,100.0
02/11/2013,5,8.333333333333332
02/11/2013,7,91.66666666666666
02/11/2013,8,100.0
02/11/2013,9,100.0
02/11/2013,10,100.0
02/11/2013,11,100.0
02/11/2013,12,100.0
02/11/2013,13,100.0
02/11/2013,14,100.0
02/11/2013,15,100.0
02/11/2013,16,100.0
02/11/2013,17,100.0
02/11/2013,18,100.0
02/11/2013,19,100.0
02/11/2013,20,100.0
02/11/2013,21,100.0
02/11/2013,22,100.0
03/11/2013,23,100.0
03/11/2013,0,100.0
03/11/2013,1,100.0
03/11/2013,2,100.0
03/11/2013,3,100.0
03/11/2013,4,100.0
03/11/2013,5,100.0
03/11/2013,6,100.0
03/11/2013,7,100.0
03/11/2013,8,100.0
03/11/2013,9,100.0
03/11/2013,10,100.0
03/11/2013,11,100.0
03/11/2013,12,100.0
03/11/2013,13,100.0
03/11/2013,14,100.0
03/11/2013,15,100.0
03/11/2013,16,100.0
03/11/2013,17,100.0
03/11/2013,18,100.0
03/11/2013,19,100.0
03/11/2013,20,100.0
03/11/2013,21,8.333333333333332
04/11/2013,23,91.66666666666666
04/11/2013,0,100.0
04/11/2013,1,100.0
04/11/2013,2,100.0
04/11/2013,3,8.333333333333332
04/11/2013,5,91.66666666666666
04/11/2013,6,100.0
04/11/2013,7,100.0
04/11/2013,8,100.0
04/11/2013,9,100.0
04/11/2013,10,100.0
04/11/2013,11,100.0
04/11/2013,12,100.0
04/11/2013,13,100.0
04/11/2013,14,100.0
04/11/2013,15,100.0
04/11/2013,16,100.0
04/11/2013,17,100.0
04/11/2013,18,100.0
04/11/2013,19,100.0
04/11/2013,20,100.0
04/11/2013,21,100.0
04/11/2013,22,100.0
05/11/2013,23,100.0
05/11/2013,0,100.0
05/11/2013,1,100.0
05/11/2013,2,100.0
05/11/2013,3,100.0
05/11/2013,4,100.0
05/11/2013,5,100.0
05/11/2013,6,100.0
05/11/2013,7,100.0
05/11/2013,8,100.0
05/11/2013,9,100.0
05/11/2013,10,100.0
05/11/2013,11,8.333333333333332
05/11/2013,13,91.66666666666666
05/11/2013,14,100.0
05/11/2013,15,100.0
05/11/2013,16,100.0
05/11/2013,17,100.0
05/11/2013,18,100.0
05/11/2013,19,100.0
05/11/2013,20,100.0
05/11/2013,21,100.0
05/11/2013,22,100.0
06/11/2013,23,100.0
06/11/2013,0,100.0
06/11/2013,1,100.0
06/11/2013,2,100.0
06/11/2013,3,100.0
06/11/2013,4,100.0
06/11/2013,5,100.0
06/11/2013,6,100.0
06/11/2013,7,100.0
06/11/2013,8,100.0
06/11/2013,9,100.0
06/11/2013,10,100.0
06/11/2013,11,100.0
06/11/2013,12,100.0
06/11/2013,13,100.0
06/11/2013,14,100.0
06/11/2013,15,100.0
06/11/2013,16,100.0
06/11/2013,17,100.0
06/11/2013,18,100.0
06/11/2013,19,100.0
06/11/2013,20,100.0
06/11/2013,21,100.0
06/11/2013,22,100.0
07/11/2013,23,100.0
07/11/2013,0,100.0
07/11/2013,1,100.0
07/11/2013,2,100.0
07/11/2013,3,100.0
07/11/2013,4,100.0
07/11/2013,5,100.0
07/11/2013,6,100.0
07/11/2013,7,100.0
07/11/2013,8,100.0
07/11/2013,9,100.0
07/11/2013,10,100.0
07/11/2013,11,100.0
07/11/2013,12,100.0
07/11/2013,13,100.0
07/11/2013,14,100.0
07/11/2013,15,100.0
07/11/2013,16,100.0
07/11/2013,17,100.0
07/11/2013,18,100.0
07/11/2013,19,100.0
07/11/2013,20,100.0
07/11/2013,21,100.0
07/11/2013,22,100.0
08/11/2013,23,8.333333333333332
08/11/2013,1,91.66666666666666
08/11/2013,2,100.0
08/11/2013,3,100.0
08/11/2013,4,100.0
08/11/2013,5,8.333333333333332
08/11/2013,7,91.66666666666666
08/11/2013,8,100.0
08/11/2013,9,16.666666666666664
08/11/2013,11,91.66666666666666
08/11/2013,12,100.0
08/11/2013,13,8.333333333333332
08/11/2013,15,91.66666666666666
08/11/2013,16,100.0
08/11/2013,17,8.333333333333332
08/11/2013,19,91.66666666666666
08/11/2013,20,100.0
08/11/2013,21,100.0
08/11/2013,22,100.0
09/11/2013,23,8.333333333333332
09/11/2013,9,91.66666666666666
09/11/2013,10,100.0
09/11/2013,11,100.0
09/11/2013,12,100.0
09/11/2013,13,8.333333333333332
09/11/2013,17,91.66666666666666
09/11/2013,18,100.0
09/11/2013,19,100.0
09/11/2013,20,100.0
09/11/2013,21,8.333333333333332
10/11/2013,23,91.66666666666666
10/11/2013,0,100.0
10/11/2013,1,100.0
10/11/2013,2,100.0
10/11/2013,3,100.0
10/11/2013,4,100.0
10/11/2013,5,100.0
10/11/2013,6,100.0
10/11/2013,7,100.0
10/11/2013,8,100.0
10/11/2013,9,100.0
10/11/2013,10,100.0
10/11/2013,11,100.0
10/11/2013,12,100.0
10/11/2013,13,100.0
10/11/2013,14,100.0
10/11/2013,15,100.0
10/11/2013,16,100.0
10/11/2013,17,100.0
10/11/2013,18,100.0
10/11/2013,19,100.0
10/11/2013,20,100.0
10/11/2013,21,100.0
10/11/2013,22,100.0
11/11/2013,23,100.0
11/11/2013,0,100.0
11/11/2013,1,100.0
11/11/2013,2,100.0
11/11/2013,3,100.0
11/11/2013,4,100.0
11/11/2013,5,100.0
11/11/2013,6,100.0
11/11/2013,7,100.0
11/11/2013,8,100.0
11/11/2013,9,100.0
11/11/2013,10,100.0
11/11/2013,11,100.0
11/11/2013,12,100.0
11/11/2013,13,100.0
11/11/2013,14,100.0
11/11/2013,15,100.0
11/11/2013,16,100.0
11/11/2013,17,100.0
11/11/2013,18,100.0
11/11/2013,19,100.0
11/11/2013,20,100.0
11/11/2013,21,100.0
11/11/2013,22,100.0
12/11/2013,23,100.0
12/11/2013,0,100.0
12/11/2013,1,100.0
12/11/2013,2,100.0
12/11/2013,3,100.0
12/11/2013,4,100.0
12/11/2013,5,100.0
12/11/2013,6,100.0
12/11/2013,7,100.0
12/11/2013,8,100.0
12/11/2013,9,100.0
12/11/2013,10,100.0
12/11/2013,11,100.0
12/11/2013,12,100.0
12/11/2013,13,100.0
12/11/2013,14,100.0
12/11/2013,15,100.0
12/11/2013,16,100.0
12/11/2013,17,8.333333333333332
12/11/2013,19,91.66666666666666
12/11/2013,20,100.0
12/11/2013,21,100.0
12/11/2013,22,100.0
13/11/2013,23,100.0
13/11/2013,0,100.0
13/11/2013,1,8.333333333333332
13/11/2013,3,91.66666666666666
13/11/2013,4,100.0
13/11/2013,5,8.333333333333332
13/11/2013,7,91.66666666666666
13/11/2013,8,100.0
13/11/2013,9,100.0
13/11/2013,10,100.0
13/11/2013,11,100.0
13/11/2013,12,100.0
13/11/2013,13,8.333333333333332
13/11/2013,15,91.66666666666666
13/11/2013,16,100.0
13/11/2013,17,100.0
13/11/2013,18,100.0
13/11/2013,19,100.0
13/11/2013,20,100.0
13/11/2013,21,100.0
13/11/2013,22,100.0
14/11/2013,23,91.66666666666666
14/11/2013,11,41.66666666666667
14/11/2013,12,100.0
14/11/2013,13,100.0
14/11/2013,14,100.0
14/11/2013,15,100.0
14/11/2013,16,100.0
14/11/2013,17,100.0
14/11/2013,18,100.0
14/11/2013,19,100.0
14/11/2013,20,100.0
14/11/2013,21,100.0
14/11/2013,22,100.0
15/11/2013,23,100.0
15/11/2013,0,100.0
15/11/2013,1,100.0
15/11/2013,2,100.0
15/11/2013,3,100.0
15/11/2013,4,100.0
15/11/2013,5,100.0
15/11/2013,6,100.0
15/11/2013,7,100.0
15/11/2013,8,100.0
15/11/2013,9,16.666666666666664
15/11/2013,17,91.66666666666666
15/11/2013,18,100.0
15/11/2013,19,100.0
15/11/2013,20,100.0
15/11/2013,21,100.0
15/11/2013,22,100.0
16/11/2013,23,100.0
16/11/2013,0,100.0
16/11/2013,1,100.0
16/11/2013,2,100.0
16/11/2013,3,100.0
16/11/2013,4,100.0
18/11/2013,5,8.333333333333332
18/11/2013,11,91.66666666666666
18/11/2013,12,100.0
18/11/2013,13,100.0
18/11/2013,14,100.0
18/11/2013,15,100.0
18/11/2013,16,100.0
18/11/2013,17,100.0
18/11/2013,18,100.0
18/11/2013,19,100.0
18/11/2013,20,100.0
18/11/2013,21,100.0
18/11/2013,22,100.0
19/11/2013,23,100.0
19/11/2013,0,100.0
19/11/2013,1,100.0
19/11/2013,2,100.0
19/11/2013,3,100.0
19/11/2013,4,100.0
19/11/2013,5,100.0
19/11/2013,6,100.0
19/11/2013,7,100.0
19/11/2013,8,100.0
19/11/2013,9,8.333333333333332
19/11/2013,10,100.0
19/11/2013,11,100.0
19/11/2013,12,100.0
19/11/2013,13,100.0
19/11/2013,14,100.0
19/11/2013,15,100.0
19/11/2013,16,100.0
19/11/2013,17,100.0
19/11/2013,18,100.0
19/11/2013,19,100.0
19/11/2013,20,100.0
19/11/2013,21,100.0
19/11/2013,22,100.0
20/11/2013,23,100.0
20/11/2013,0,100.0
20/11/2013,1,100.0
20/11/2013,2,100.0
20/11/2013,3,100.0
20/11/2013,4,100.0
20/11/2013,5,100.0
20/11/2013,6,100.0
20/11/2013,7,100.0
20/11/2013,8,100.0
20/11/2013,9,8.333333333333332
20/11/2013,10,100.0
20/11/2013,11,8.333333333333332
20/11/2013,13,91.66666666666666
20/11/2013,14,100.0
20/11/2013,15,100.0
20/11/2013,16,108.33333333333333
20/11/2013,17,8.333333333333332
20/11/2013,19,91.66666666666666
20/11/2013,20,100.0
20/11/2013,21,100.0
20/11/2013,22,100.0
21/11/2013,23,100.0
21/11/2013,0,100.0
21/11/2013,1,100.0
21/11/2013,2,100.0
21/11/2013,3,100.0
21/11/2013,4,100.0
21/11/2013,5,100.0
21/11/2013,6,100.0
21/11/2013,7,8.333333333333332
21/11/2013,9,91.66666666666666
21/11/2013,10,100.0
21/11/2013,11,8.333333333333332
21/11/2013,13,91.66666666666666
21/11/2013,14,100.0
21/11/2013,15,100.0
21/11/2013,16,100.0
21/11/2013,17,100.0
21/11/2013,18,100.0
21/11/2013,19,100.0
21/11/2013,20,100.0
21/11/2013,21,100.0
21/11/2013,22,100.0
22/11/2013,23,100.0
22/11/2013,0,100.0
22/11/2013,1,100.0
22/11/2013,2,100.0
22/11/2013,3,100.0
22/11/2013,4,100.0
22/11/2013,5,100.0
22/11/2013,6,100.0
22/11/2013,7,100.0
22/11/2013,8,100.0
22/11/2013,9,100.0
22/11/2013,10,100.0
22/11/2013,11,100.0
22/11/2013,12,100.0
22/11/2013,13,100.0
22/11/2013,14,100.0
22/11/2013,15,100.0
22/11/2013,16,100.0
22/11/2013,17,100.0
22/11/2013,18,100.0
22/11/2013,19,100.0
22/11/2013,20,100.0
22/11/2013,21,100.0
22/11/2013,22,100.0
23/11/2013,23,100.0
23/11/2013,0,100.0
23/11/2013,1,100.0
23/11/2013,2,100.0
23/11/2013,3,100.0
23/11/2013,4,100.0
23/11/2013,5,100.0
23/11/2013,6,100.0
23/11/2013,7,100.0
23/11/2013,8,100.0
23/11/2013,9,100.0
23/11/2013,10,100.0
23/11/2013,11,100.0
23/11/2013,12,100.0
23/11/2013,13,100.0
23/11/2013,14,100.0
23/11/2013,15,100.0
23/11/2013,16,100.0
23/11/2013,17,100.0
23/11/2013,18,100.0
23/11/2013,19,100.0
23/11/2013,20,100.0
23/11/2013,21,100.0
23/11/2013,22,100.0
24/11/2013,23,100.0
24/11/2013,0,100.0
24/11/2013,1,100.0
24/11/2013,2,100.0
24/11/2013,3,100.0
24/11/2013,4,100.0
24/11/2013,5,100.0
24/11/2013,6,100.0
24/11/2013,7,100.0
24/11/2013,8,100.0
24/11/2013,9,100.0
24/11/2013,10,100.0
24/11/2013,11,100.0
24/11/2013,12,100.0
24/11/2013,13,100.0
24/11/2013,14,100.0
24/11/2013,15,100.0
24/11/2013,16,100.0
24/11/2013,17,100.0
24/11/2013,18,100.0
24/11/2013,19,100.0
24/11/2013,20,100.0
24/11/2013,21,100.0
24/11/2013,22,100.0
25/11/2013,23,100.0
25/11/2013,0,100.0
25/11/2013,1,100.0
25/11/2013,2,100.0
25/11/2013,3,100.0
25/11/2013,4,100.0
25/11/2013,5,100.0
25/11/2013,6,100.0
25/11/2013,7,100.0
25/11/2013,8,100.0
25/11/2013,9,100.0
25/11/2013,10,100.0
25/11/2013,11,100.0
25/11/2013,12,100.0
25/11/2013,13,100.0
25/11/2013,14,100.0
25/11/2013,15,100.0
25/11/2013,16,100.0
25/11/2013,17,100.0
25/11/2013,18,100.0
25/11/2013,19,100.0
25/11/2013,20,100.0
25/11/2013,21,100.0
25/11/2013,22,100.0
26/11/2013,23,8.333333333333332
26/11/2013,1,91.66666666666666
26/11/2013,2,100.0
26/11/2013,3,100.0
26/11/2013,4,100.0
27/11/2013,5,8.333333333333332
27/11/2013,15,91.66666666666666
27/11/2013,16,100.0
27/11/2013,17,100.0
27/11/2013,18,100.0
27/11/2013,19,100.0
27/11/2013,20,100.0
27/11/2013,21,100.0
27/11/2013,22,100.0
28/11/2013,23,100.0
28/11/2013,0,100.0
28/11/2013,1,100.0
28/11/2013,2,100.0
28/11/2013,3,100.0
28/11/2013,4,100.0
28/11/2013,5,100.0
28/11/2013,6,100.0
28/11/2013,7,100.0
28/11/2013,8,100.0
28/11/2013,9,100.0
28/11/2013,10,100.0
28/11/2013,11,100.0
28/11/2013,12,100.0
28/11/2013,13,100.0
28/11/2013,14,100.0
28/11/2013,15,100.0
28/11/2013,16,100.0
28/11/2013,17,100.0
28/11/2013,18,100.0
28/11/2013,19,100.0
28/11/2013,20,100.0
28/11/2013,21,100.0
28/11/2013,22,100.0
29/11/2013,23,100.0
29/11/2013,0,100.0
29/11/2013,1,100.0
29/11/2013,2,100.0
29/11/2013,3,100.0
29/11/2013,4,100.0
29/11/2013,5,100.0
29/11/2013,6,100.0
29/11/2013,7,100.0
29/11/2013,8,100.0
29/11/2013,9,100.0
29/11/2013,10,100.0
29/11/2013,11,100.0
29/11/2013,12,100.0
29/11/2013,13,100.0
29/11/2013,14,100.0
29/11/2013,15,100.0
29/11/2013,16,100.0
29/11/2013,17,100.0
29/11/2013,18,100.0
29/11/2013,19,100.0
29/11/2013,20,100.0
29/11/2013,21,100.0
29/11/2013,22,100.0
30/11/2013,23,100.0
30/11/2013,0,100.0
30/11/2013,1,100.0
30/11/2013,2,100.0
30/11/2013,3,100.0
30/11/2013,4,100.0
30/11/2013,5,100.0
30/11/2013,6,100.0
30/11/2013,7,100.0
30/11/2013,8,100.0
30/11/2013,9,100.0
30/11/2013,10,100.0
30/11/2013,11,100.0
30/11/2013,12,100.0
30/11/2013,13,100.0
30/11/2013,14,100.0
30/11/2013,15,100.0
30/11/2013,16,100.0
30/11/2013,17,100.0
30/11/2013,18,100.0
30/11/2013,19,100.0
30/11/2013,20,100.0
30/11/2013,21,100.0
30/11/2013,22,100.0
01/12/2013,23,100.0
01/12/2013,0,100.0
01/12/2013,1,100.0
01/12/2013,2,100.0
01/12/2013,3,100.0
01/12/2013,4,100.0
01/12/2013,5,100.0
01/12/2013,6,100.0
01/12/2013,7,100.0
01/12/2013,8,100.0
01/12/2013,9,100.0
01/12/2013,10,100.0
01/12/2013,11,100.0
01/12/2013,12,100.0
01/12/2013,13,100.0
01/12/2013,14,100.0
01/12/2013,15,100.0
01/12/2013,16,100.0
01/12/2013,17,100.0
01/12/2013,18,100.0
01/12/2013,19,100.0
01/12/2013,20,100.0
01/12/2013,21,100.0
01/12/2013,22,100.0
02/12/2013,23,100.0
02/12/2013,0,100.0
02/12/2013,1,100.0
02/12/2013,2,100.0
02/12/2013,3,100.0
02/12/2013,4,100.0
02/12/2013,5,100.0
02/12/2013,6,100.0
02/12/2013,7,100.0
02/12/2013,8,100.0
02/12/2013,9,100.0
02/12/2013,10,100.0
02/12/2013,11,100.0
02/12/2013,12,100.0
02/12/2013,13,100.0
02/12/2013,14,100.0
02/12/2013,15,100.0
02/12/2013,16,100.0
02/12/2013,17,100.0
02/12/2013,18,100.0
02/12/2013,19,100.0
02/12/2013,20,100.0
02/12/2013,21,100.0
02/12/2013,22,100.0
03/12/2013,23,100.0
03/12/2013,0,100.0
03/12/2013,1,100.0
03/12/2013,2,100.0
03/12/2013,3,100.0
03/12/2013,4,100.0
03/12/2013,5,100.0
03/12/2013,6,100.0
03/12/2013,7,100.0
03/12/2013,8,100.0
03/12/2013,9,100.0
03/12/2013,10,100.0
03/12/2013,11,8.333333333333332
03/12/2013,15,91.66666666666666
03/12/2013,16,100.0
03/12/2013,17,100.0
03/12/2013,18,100.0
03/12/2013,19,100.0
03/12/2013,20,100.0
03/12/2013,21,100.0
03/12/2013,22,100.0
04/12/2013,23,100.0
04/12/2013,0,100.0
04/12/2013,1,100.0
04/12/2013,2,100.0
04/12/2013,3,100.0
04/12/2013,4,100.0
04/12/2013,5,100.0
04/12/2013,6,100.0
04/12/2013,7,100.0
04/12/2013,8,100.0
04/12/2013,9,100.0
04/12/2013,10,100.0
04/12/2013,11,100.0
04/12/2013,12,100.0
04/12/2013,13,8.333333333333332
04/12/2013,15,91.66666666666666
04/12/2013,16,100.0
04/12/2013,17,100.0
04/12/2013,18,100.0
04/12/2013,19,100.0
04/12/2013,20,100.0
04/12/2013,21,100.0
04/12/2013,22,100.0
05/12/2013,23,100.0
05/12/2013,0,100.0
05/12/2013,1,100.0
05/12/2013,2,100.0
05/12/2013,3,100.0
05/12/2013,4,100.0
05/12/2013,5,100.0
05/12/2013,6,100.0
05/12/2013,7,100.0
05/12/2013,8,100.0
05/12/2013,9,100.0
05/12/2013,10,100.0
05/12/2013,11,100.0
05/12/2013,12,100.0
05/12/2013,13,100.0
05/12/2013,14,100.0
05/12/2013,15,100.0
05/12/2013,16,100.0
05/12/2013,17,100.0
05/12/2013,18,100.0
05/12/2013,19,100.0
05/12/2013,20,100.0
05/12/2013,21,100.0
05/12/2013,22,100.0
